2.01	0.05091520964823433	0.9968460140917553
2.02	0.050555667155132204	0.9937172351795579
2.03	0.050200469888058596	0.9906133356166046
2.04	0.049849544110386085	0.9875339936306028
2.05	0.049502817691897336	0.9844788931898707
2.06	0.0491602200661407	0.981447723873133
2.07	0.04882168218911872	0.9784401807428927
2.08	0.04848713649926167	0.9754559642222637
2.09	0.04815651687864016	0.9724947799751517
2.1	0.04782975861537281	0.9695563387896806
2.11	0.04750679836718656	0.9666403564647569
2.12	0.04718757412608912	0.9637465536996758
2.13	0.04687202518411444	0.960874655986673
2.14	0.046560092100103825	0.9580243935063293
2.15	0.04625171666748669	0.9551955010257399
2.16	0.045946841883026335	0.952387717799362
2.17	0.04564541191649755	0.9496007874724598
2.18	0.045347372081264166	0.946834457987064
2.19	0.04505266880572573	0.944088481490373
2.2	0.044761249605603945	0.9413626142455176
2.21	0.0444730630570403	0.9386566165446208
2.22	0.04418805877047784	0.9359702526240817
2.23	0.04390618736530049	0.9333032905820166
2.24	0.04362740044520505	0.9306555022977948
2.25	0.04335165057428111	0.9280266633536047
2.26	0.04307889125377586	0.9254165529579911
2.27	0.04280907689952106	0.9228249538713053
2.28	0.042542162820000444	0.9202516523330123
2.29	0.04227810519503682	0.9176964379908009
2.3	0.0420168610550786	0.9151591038314426
2.31	0.04175838826106643	0.9126394461133516
2.32	0.04150264548486129	0.9101372643007943
2.33	0.041249592190215865	0.9076523609997026
2.34	0.0409991886142722	0.905184541895043
2.35	0.04075139574956849	0.9027336156897013
2.36	0.04050617532653924	0.9002993940448343
2.37	0.040263489796492975	0.8978816915216526
2.38	0.040023302315052765	0.8954803255245909
2.39	0.03978557672604489	0.8930951162458274
2.4	0.03955027754582172	0.8907258866111163
2.41	0.03931736994800559	0.8883724622268955
2.42	0.03908681974864025	0.886034671328634
2.43	0.03885859339173778	0.8837123447303872
2.44	0.03863265793520863	0.8814053157755232
2.45	0.038408981037163115	0.8791134202885927
2.46	0.038187530942573183	0.8768364965283073
2.47	0.03796827647028348	0.8745743851415982
2.48	0.03775118700036118	0.8723269291187273
2.49	0.03753623246177454	0.8700939737494191
2.5	0.03732338332039016	0.8678753665799898
2.51	0.03711261056727967	0.8656709573714442
2.52	0.03690388570732649	0.8634805980585167
2.53	0.03669718074812397	0.8613041427096298
2.54	0.036492468189156156	0.8591414474877481
2.55	0.03628972101125313	0.8569923706121012
2.56	0.036088912666312666	0.8548567723207563
2.57	0.03589001706728068	0.8527345148340161
2.58	0.03569300857838278	0.8506254623186214
2.59	0.0354978620055999	0.8485294808527369
2.6	0.03530455258738079	0.8464464383917022
2.61	0.03511305598558471	0.8443762047345249
2.62	0.03492334827664771	0.8423186514911012
2.63	0.03473540594296624	0.8402736520501408
2.64	0.03454920586449172	0.8382410815477825
2.65	0.034364725310530475	0.836220816836881
2.66	0.034181941931742864	0.834212736456947
2.67	0.034000833752336354	0.8322167206047275
2.68	0.03382137916244699	0.8302326511054071
2.69	0.033643556910704024	0.8282604113844165
2.7	0.03346734609697266	0.8262998864398333
2.71	0.03329272616527006	0.8243509628153595
2.72	0.03311967689684974	0.8224135285738624
2.73	0.03294817840344982	0.8204874732714652
2.74	0.03277821112070069	0.8185726879321725
2.75	0.03260975580168769	0.8166690650230205
2.76	0.032442793510664675	0.8147764984297352
2.77	0.032277305616914276	0.8128948834328908
2.78	0.032113273788751125	0.8110241166845527
2.79	0.031950679987663995	0.8091640961853951
2.8	0.03178950646259333	0.8073147212622828
2.81	0.031629735744340394	0.805475892546303
2.82	0.03147135064010474	0.803647511951241
2.83	0.03131433422814646	0.8018294826524841
2.84	0.03115866985256996	0.8000217090663491
2.85	0.031004341118226208	0.7982240968298185
2.86	0.030851331885730162	0.7964365527806799
2.87	0.030699626266590525	0.7946589849380554
2.88	0.03054920861844885	0.7928913024833165
2.89	0.0304000635404252	0.7911334157413707
2.9	0.030252175868567585	0.7893852361623153
2.91	0.030105530671402547	0.7876466763034471
2.92	0.029960113245584282	0.7859176498116224
2.93	0.029815909111639803	0.7841980714059568
2.94	0.02967290400980769	0.7824878568608583
2.95	0.02953108389596806	0.7807869229893878
2.96	0.029390434937661476	0.7790951876269354
2.97	0.02925094351019453	0.7774125696152101
2.98	0.029112596192829934	0.7757389887865325
2.99	0.02897537976505903	0.7740743659484258
3.	0.028839281202954644	0.772418622868497
3.01	0.02870428767560229	0.7707716822596028
3.02	0.02857038654160781	0.7691334677652935
3.03	0.02843756534567952	0.7675039039455294
3.04	0.028305811815283115	0.7658829162626624
3.05	0.028175113857367436	0.7642704310676782
3.06	0.028045459555159465	0.7626663755866939
3.07	0.02791683716502684	0.7610706779077024
3.08	0.027789235113406214	0.7594832669675631
3.09	0.027662641993795915	0.7579040725392288
3.1	0.027537046563811333	0.7563330252192072
3.11	0.027412437742301534	0.7547700564152497
3.12	0.027288804606525635	0.7532150983342645
3.13	0.02716613638938751	0.7516680839704468
3.14	0.027044422476727444	0.7501289470936251
3.15	0.0269236524046694	0.7485976222378145
3.16	0.026803815857022545	0.7470740446899768
3.17	0.026684902662735786	0.745558150478981
3.18	0.026566902793404085	0.7440498763647588
3.19	0.0264498063608253	0.7425491598276547
3.2	0.026333603614606394	0.7410559390579626
3.21	0.02621828493981789	0.7395701529456483
3.22	0.026103840854695404	0.738091741070251
3.23	0.025990262008387173	0.7366206436909633
3.24	0.025877539178746592	0.7351568017368834
3.25	0.025765663270168614	0.7337001567974375
3.26	0.025654625311469084	0.7322506511129682
3.27	0.025544416453806014	0.7308082275654857
